3000	PNode6	0.0	0.553571429	0.9	1.0	0.417274101384	-0.282942121052	0.747673009832	0.15	1.0
3000	PNode6	1.0	0.553571429	0.9	0.0	-0.548944950795	0.128257503895	0.781711068477	0.15	1.0
3000	PNode6	0.0	0.553571429	0.9	1.0	-0.548944950795	-0.128257503895	0.781711068477	0.15	-1.0
3000	PNode6	1.0	0.553571429	0.9	0.0	-0.548944950795	0.128257503895	0.781711068477	0.15	1.0
3000	PNode6	1.0	0.553571429	0.9	0.0	-0.548944950795	0.128257503895	0.781711068477	0.15	1.0
3000	PNode6	1.0	0.553571429	0.9	0.0	-0.115635925395	0.544504028269	0.466135308725	0.15	1.0
3000	PNode6	0.0	0.710129943866	0.9	0.0	-0.0172491484851	-0.55914616077	0.613312975753	0.15	-1.0
3000	PNode6	0.0	0.553571429	0.9	1.0	-0.0172491484851	-0.55914616077	0.613312975753	0.15	-1.0
3000	PNode6	1.0	0.553571429	0.9	0.0	-0.0172491484851	0.55914616077	0.613312975753	0.15	1.0
3000	PNode6	1.0	0.553571429	0.9	0.0	0.722755267191	0.321028961043	0.474073616834	0.15	-1.0
3000	PNode6	0.0	0.553571429	0.9	1.0	0.722755267191	-0.321028961043	0.474073616834	0.15	1.0
3000	PNode6	0.0	0.553571429	0.9	1.0	0.0602379479384	-0.176423766442	0.370822846037	0.15	1.0
3000	PNode6	1.0	0.553571429	0.9	0.0	0.0602379479384	0.176423766442	0.370822846037	0.15	-1.0
3000	PNode6	0.0	0.553571429	0.9	1.0	0.0602379479384	-0.176423766442	0.370822846037	0.15	1.0
3000	PNode6	1.0	0.499226852361	0.9	0.0	-0.608508065788	0.81666081595	0.218615585802	0.15	1.0
3000	PNode6	0.0	0.553571429	0.9	1.0	0.068042931062	-0.412923145774	0.562675429699	0.15	1.0
3000	PNode6	1.0	0.553571429	0.9	0.0	0.068042931062	0.412923145774	0.562675429699	0.15	-1.0
3000	PNode6	0.0	0.553571429	0.9	1.0	0.068042931062	-0.412923145774	0.562675429699	0.15	1.0
3000	PNode6	1.0	0.464801763962	0.9	0.0	-0.0191130580121	0.821867990015	0.541907935357	0.15	1.0
3000	PNode6	1.0	0.293560162515	0.9	0.0	-0.0835330225007	0.327963594779	0.588259560834	0.15	1.0
3000	PNode6	0.0	0.340328128133	0.9	1.0	0.696961622421	-0.725698731304	0.538010044512	0.15	1.0
3000	PNode6	0.0	0.470358333092	0.9	1.0	0.569989374419	-0.469471984123	0.706082069103	0.15	1.0
3000	PNode6	0.0	0.510133407504	0.9	0.0	0.239479166032	-0.289038446535	0.329004982537	0.85	-1.0
3000	PNode6	1.0	0.553571429	0.9	0.0	-0.0288556278904	0.154676638385	0.172861900839	0.15	1.0
3000	PNode6	0.0	0.553571429	0.9	1.0	-0.0288556278904	-0.154676638385	0.172861900839	0.15	-1.0
3000	PNode6	1.0	0.553571429	0.9	0.0	-0.0288556278904	0.154676638385	0.172861900839	0.15	1.0
3000	PNode6	1.0	0.594369511576	0.9	0.0	-0.65185417141	0.433934230336	0.501200758529	0.15	1.0
3000	PNode6	1.0	0.307742661196	0.9	0.0	0.144313199697	0.618421174377	0.409777127201	0.15	-1.0
3000	PNode6	0.0	0.553571429	0.9	1.0	0.144313199697	-0.618421174377	0.409777127201	0.15	1.0
