11999	PNode18	0.0	0.553571429	0.9	0.0	-0.512302078459	-0.341521460837	0.707454997986	0.85	1.0
11999	PNode18	0.0	0.327380952381	0.9	0.0	-0.512302078459	0.0	0.707454997986	0.85	-1.0
11999	PNode18	0.0	0.553571429	0.9	0.0	-0.512302078459	-0.512302078459	0.707454997986	0.85	1.0
11999	PNode18	0.0	0.381978821703	0.9	0.0	0.788506166112	-0.11820034426	0.583736768721	0.85	1.0
11999	PNode18	0.0	0.327380952381	0.9	0.0	0.788506166112	0.0	0.583736768721	0.85	-1.0
11999	PNode18	0.0	0.542979176829	0.9	0.0	-0.602166244744	0.700476187737	0.711922670021	0.85	1.0
11999	PNode18	0.0	0.618207086691	0.9	0.0	-0.541687620814	-0.269153203535	0.739747085565	0.15	1.0
11999	PNode18	0.0	0.327380952381	0.9	0.0	-0.541687620814	0.0	0.739747085565	0.15	-1.0
11999	PNode18	0.0	0.603940048759	0.9	0.0	0.650008036486	-0.281049495154	0.450019923939	0.85	1.0
11999	PNode18	0.0	0.558086405742	0.9	0.0	0.269153203535	0.182335784325	0.393825219727	0.85	1.0
11999	PNode18	0.0	0.327380952381	0.9	0.0	0.269153203535	0.0	0.393825219727	0.85	-1.0
11999	PNode18	0.0	0.343441272772	0.9	0.0	-0.474014376583	0.717912946678	0.283475953874	0.85	1.0
11999	PNode18	0.0	0.458824042826	0.9	0.0	-0.132578976554	-0.685079963115	0.583736768721	0.85	1.0
11999	PNode18	0.0	0.248460691439	0.9	0.0	0.466747283268	0.307466281581	0.317915527434	0.15	1.0
11999	PNode18	0.0	0.248460691439	0.9	0.0	0.466747283268	0.0	0.317915527434	0.15	-1.0
11999	PNode18	0.0	0.719055228591	0.9	0.0	-0.442837327379	0.452169641635	0.358406062623	0.85	-1.0
11999	PNode18	0.0	0.553571429	0.9	0.0	-0.442837327379	0.452169641635	0.358406062623	0.85	1.0
11999	PNode18	0.0	0.438223682793	0.9	0.0	-0.789607202532	-0.16778948701	0.46395155638	0.15	1.0
11999	PNode18	0.0	0.327380952381	0.9	0.0	-0.789607202532	0.0	0.46395155638	0.15	-1.0
11999	PNode18	0.0	0.342405891507	0.9	0.0	-0.145287517679	-0.372879478456	0.318725619243	0.15	1.0
11999	PNode18	0.0	0.327380952381	0.9	0.0	-0.145287517679	0.0	0.318725619243	0.15	-1.0
11999	PNode18	0.0	0.553571429	0.9	0.0	-0.122847243061	0.425286302393	0.569887442678	0.15	1.0
11999	PNode18	0.0	0.553571429	0.9	0.0	-0.626471090417	0.393522996933	0.59585786604	0.15	1.0
11999	PNode18	0.0	0.571531191061	0.9	0.0	0.819750742371	-0.0121945728351	0.550006354825	0.85	-1.0
