1;2.070558;1.288614
2;1.794221;1.141379
3;1.304531;0.897824
4;0.750723;0.607528
5;0.352343;0.378406
6;0.202632;0.300805
7;0.174500;0.285066
8;0.165917;0.274792
9;0.159036;0.265341
10;0.152500;0.255185
11;0.146808;0.246389
12;0.140822;0.238998
13;0.135454;0.227738
14;0.130069;0.218824
15;0.125288;0.208914
16;0.120509;0.199282
17;0.115994;0.190685
18;0.111920;0.181872
19;0.107986;0.172032
20;0.104181;0.163126
21;0.100803;0.154138
22;0.098061;0.145058
23;0.095087;0.137710
24;0.092820;0.132103
25;0.090565;0.121709
26;0.089073;0.116283
27;0.087707;0.109806
28;0.086573;0.104657
29;0.085692;0.100857
30;0.085122;0.098267
31;0.084486;0.095494
32;0.084221;0.093562
33;0.083974;0.091535
34;0.083606;0.091036
35;0.083454;0.089809
36;0.083347;0.092123
37;0.083201;0.092805
38;0.083094;0.086677
39;0.082929;0.084574
40;0.082821;0.083975
41;0.082773;0.082579
42;0.082663;0.082482
43;0.082388;0.082728
44;0.082310;0.081261
45;0.082310;0.080399
46;0.082343;0.080660
47;0.082092;0.080162
48;0.082028;0.087365
49;0.081681;0.077901
50;0.081917;0.077454
51;0.081751;0.078179
52;0.081914;0.076619
53;0.081715;0.076713
54;0.081707;0.075886
55;0.081681;0.076374
56;0.081597;0.074957
57;0.081483;0.080315
58;0.081416;0.075998
59;0.081521;0.076058
60;0.081517;0.076592
61;0.081544;0.073842
62;0.081480;0.074917
63;0.081384;0.076022
64;0.081317;0.076622
65;0.081283;0.073461
66;0.081501;0.075575
67;0.081090;0.073627
68;0.081204;0.077913
69;0.081536;0.072751
70;0.081243;0.072399
71;0.081251;0.071615
72;0.081021;0.077196
73;0.081043;0.078989
74;0.081139;0.074328
75;0.081075;0.078607
76;0.081182;0.077681
77;0.081100;0.071955
78;0.081038;0.079361
79;0.080935;0.071137
80;0.080946;0.071093
81;0.081013;0.073739
82;0.080962;0.071221
83;0.081046;0.072669
84;0.081078;0.071645
85;0.080994;0.071138
86;0.080736;0.070494
87;0.081232;0.073828
88;0.080929;0.070779
89;0.080865;0.072023
90;0.080928;0.070952
91;0.080915;0.072059
92;0.080641;0.070917
93;0.080875;0.071274
94;0.080704;0.069987
95;0.080816;0.072486
96;0.080638;0.070457
97;0.080703;0.073410
98;0.080850;0.071287
99;0.080801;0.073380
100;0.080422;0.069847
101;0.080725;0.070363
102;0.081096;0.069691
103;0.080643;0.072650
104;0.080683;0.069854
105;0.080774;0.072408
106;0.080581;0.070803
107;0.080822;0.071870
108;0.080719;0.071550
109;0.080689;0.069729
110;0.080732;0.070213
111;0.080681;0.074401
112;0.080646;0.069941
113;0.080561;0.071608
114;0.080625;0.070915
115;0.080623;0.070805
116;0.080622;0.070146
117;0.080516;0.070204
118;0.080556;0.071828
119;0.080348;0.069710
120;0.080571;0.070142
121;0.080591;0.072432
122;0.080605;0.069426
123;0.080521;0.070393
124;0.080485;0.071589
125;0.080466;0.075987
126;0.080552;0.072314
127;0.080541;0.074015
128;0.080379;0.074906
129;0.080427;0.069488
130;0.080425;0.073317
131;0.080540;0.071821
132;0.080443;0.075679
133;0.080368;0.070339
134;0.080523;0.071178
135;0.080402;0.072124
136;0.080161;0.069746
137;0.080456;0.071522
138;0.080394;0.070070
139;0.080330;0.077427
140;0.080555;0.070019
141;0.080342;0.069317
142;0.080381;0.069415
143;0.080387;0.069678
144;0.080304;0.071528
145;0.080146;0.073267
146;0.080227;0.071846
147;0.080426;0.072884
148;0.080468;0.071150
149;0.080285;0.069459
150;0.080367;0.070408
151;0.080348;0.069557
152;0.080417;0.071389
153;0.080332;0.071004
154;0.080271;0.070464
155;0.080360;0.071099
156;0.080292;0.070555
157;0.079929;0.076580
158;0.080393;0.076365
159;0.080257;0.079955
160;0.079942;0.069801
161;0.080160;0.074458
162;0.080266;0.072122
163;0.080088;0.079377
164;0.080188;0.075800
165;0.080122;0.070273
166;0.080131;0.069289
167;0.080042;0.080085
168;0.080220;0.071126
169;0.080079;0.069334
170;0.080203;0.069433
171;0.080182;0.070530
172;0.080253;0.069929
173;0.080042;0.070236
174;0.079933;0.076567
175;0.079958;0.069384
176;0.079950;0.070667
177;0.080110;0.069857
178;0.080032;0.069145
179;0.080229;0.069019
180;0.080129;0.074037
181;0.080013;0.078229
182;0.080098;0.073312
183;0.080014;0.069640
184;0.080119;0.071765
185;0.080002;0.080484
186;0.080118;0.077357
187;0.080106;0.069014
188;0.080004;0.070110
189;0.079963;0.069956
190;0.080110;0.070758
191;0.080093;0.071172
192;0.079995;0.074457
193;0.079986;0.071171
194;0.080032;0.071447
195;0.079835;0.069367
196;0.080039;0.071944
197;0.080154;0.072825
198;0.079867;0.070038
199;0.080026;0.072564
200;0.079999;0.071066
