1;0.020963;0.256727
2;0.018218;0.293296
3;0.016298;0.298134
4;0.013602;0.285951
5;0.013009;0.273456
6;0.010838;0.265076
7;0.009768;0.258653
8;0.009295;0.253201
9;0.008835;0.248965
10;0.007080;0.244849
11;0.006540;0.241027
12;0.007062;0.237717
13;0.006658;0.234937
14;0.005851;0.232822
15;0.007271;0.230842
16;0.005460;0.228604
17;0.006004;0.226303
18;0.005991;0.225747
19;0.007764;0.225424
20;0.005443;0.223936
21;0.005825;0.222554
22;0.005862;0.221074
23;0.005454;0.220008
24;0.006718;0.219233
25;0.006162;0.218306
26;0.005430;0.217734
27;0.005588;0.216980
28;0.005169;0.217033
29;0.007524;0.216813
30;0.005057;0.215919
31;0.005739;0.215393
32;0.006563;0.215060
33;0.007572;0.214546
34;0.005568;0.213861
35;0.005675;0.213122
36;0.005666;0.212733
37;0.006826;0.212119
38;0.005452;0.211422
39;0.005044;0.210831
40;0.005180;0.210638
41;0.005980;0.210452
42;0.005023;0.209912
43;0.004837;0.209616
44;0.005335;0.209168
45;0.005477;0.208957
46;0.007564;0.208562
47;0.006278;0.208324
48;0.007154;0.208077
49;0.005978;0.207867
50;0.006054;0.207523
51;0.005177;0.207033
52;0.005706;0.206576
53;0.006663;0.206166
54;0.005514;0.205600
55;0.006471;0.205403
56;0.005734;0.205190
57;0.004912;0.204863
58;0.004658;0.204452
59;0.004962;0.204762
60;0.006170;0.205130
61;0.006100;0.205122
62;0.008206;0.205179
63;0.006738;0.205255
64;0.007419;0.205039
65;0.005320;0.204615
66;0.004795;0.204120
67;0.004180;0.203634
68;0.004337;0.203136
69;0.004608;0.202715
70;0.004275;0.202272
71;0.005299;0.201934
72;0.006102;0.201922
73;0.007919;0.201958
74;0.004985;0.201927
75;0.007147;0.201970
76;0.007192;0.202059
77;0.006239;0.201905
78;0.004572;0.201596
79;0.005612;0.201249
80;0.005221;0.200944
81;0.004622;0.200663
82;0.005079;0.200370
83;0.004701;0.200115
84;0.005975;0.199941
85;0.005047;0.199704
86;0.004724;0.199565
87;0.004408;0.199333
88;0.004664;0.199018
89;0.004551;0.198717
90;0.004998;0.198570
91;0.006381;0.198616
92;0.004753;0.198492
93;0.006066;0.198432
94;0.007357;0.198483
95;0.005295;0.198452
96;0.006260;0.198513
97;0.007612;0.198632
98;0.005859;0.198637
99;0.004607;0.198454
100;0.005672;0.198210
101;0.004829;0.197981
102;0.004385;0.197717
103;0.007195;0.197666
104;0.006217;0.197562
105;0.004589;0.197309
106;0.004838;0.197049
107;0.004382;0.196780
108;0.005098;0.196715
109;0.005467;0.196669
110;0.006512;0.196676
111;0.007433;0.196771
112;0.005009;0.196667
113;0.004116;0.196482
114;0.004790;0.196312
115;0.005839;0.196272
116;0.008400;0.196411
117;0.007547;0.196485
118;0.005241;0.196364
119;0.005799;0.196327
120;0.007830;0.196453
121;0.009203;0.196537
122;0.007731;0.196644
123;0.007806;0.196760
124;0.007101;0.196770
125;0.004965;0.196673
126;0.005426;0.196522
127;0.005309;0.196503
128;0.007557;0.196490
129;0.005191;0.196419
130;0.005686;0.196326
131;0.005274;0.196175
132;0.004354;0.196003
133;0.005717;0.195838
134;0.004264;0.195764
135;0.006401;0.195686
136;0.004897;0.195716
137;0.008333;0.195802
138;0.005924;0.195739
139;0.004947;0.195586
140;0.005026;0.195425
141;0.004968;0.195287
142;0.004865;0.195113
143;0.004777;0.194959
144;0.004760;0.194767
145;0.005227;0.194604
146;0.004406;0.194475
147;0.005522;0.194374
148;0.004520;0.194256
149;0.004093;0.194385
150;0.004950;0.194361
151;0.004910;0.194251
152;0.005198;0.194174
153;0.004283;0.194055
154;0.006015;0.193916
155;0.004544;0.193794
156;0.006959;0.193742
157;0.006327;0.193710
158;0.005518;0.193601
159;0.005019;0.193478
160;0.005207;0.193380
161;0.005619;0.193303
162;0.006097;0.193306
163;0.007074;0.193292
164;0.005511;0.193176
165;0.007208;0.193152
166;0.006302;0.193123
167;0.005967;0.193041
168;0.004642;0.192937
169;0.004489;0.192815
170;0.004125;0.192654
171;0.004565;0.192506
172;0.004971;0.192384
173;0.003506;0.192310
174;0.005391;0.192198
175;0.004128;0.192046
176;0.004210;0.191895
177;0.005222;0.191758
178;0.006313;0.191636
179;0.004436;0.191538
180;0.004669;0.191438
181;0.004514;0.191317
182;0.006691;0.191196
183;0.005675;0.191075
184;0.005241;0.191143
185;0.006370;0.191279
186;0.006935;0.191303
187;0.005229;0.191247
188;0.004804;0.191142
189;0.004208;0.191010
190;0.004218;0.190874
191;0.003476;0.190743
192;0.005231;0.190600
193;0.003374;0.190741
194;0.004857;0.190855
195;0.005785;0.190781
196;0.004081;0.190692
197;0.004624;0.190584
198;0.004530;0.190549
199;0.004465;0.190535
200;0.005295;0.190479
