distance_t,angle_t,distance_act,angle_act,distance_t+1,angle_t+1
0.469776166653,0.122768287199,0.0185873605948,0.0965294035716,0.451451143751,0.12384372793
0.200914425658,0.623378903929,0.0185873605948,0.063598300863,0.21831244291,0.618407149814
0.45226074303,0.395111131309,0.0185873605948,0.209267355986,0.445297710515,0.401223504578
0.64094508797,0.221347084414,0.0185873605948,0.258846131724,0.622886384657,0.22023840252
0.15557404396,0.491961903502,0.0185873605948,0.746554860394,0.157212118666,0.473108613499
0.126950418038,0.684978230553,0.0185873605948,0.162976564981,0.14538301953,0.682174101961
0.639050015119,0.733185708013,0.0185873605948,0.817540358234,0.623083719314,0.730785386019
0.110277399436,0.791631621253,0.0185873605948,0.0739491310338,0.115470014448,0.766433457568
0.27926279349,0.579752745141,0.0185873605948,0.0635598132372,0.297760016744,0.578743654437
0.319329394259,0.204475604881,0.0185873605948,0.485997548557,0.323500473015,0.19550506498
0.335907173639,0.849629654859,0.0185873605948,0.555008882347,0.341517744749,0.857957375591
0.229141969783,0.024637609969,0.0185873605948,0.36566149879,0.239712399707,0.0142532204682
0.260587042206,0.786382399405,0.0185873605948,0.359491840803,0.277370026458,0.791111876736
0.427839523667,0.730322770081,0.0185873605948,0.142805748468,0.443793131097,0.726838973003
0.115420670752,0.122588104001,0.0185873605948,0.314178225057,0.110126446705,0.0974095485009
0.326755551205,0.76074975804,0.0185873605948,0.687157836051,0.310230909966,0.765004046248
0.478402643602,0.182419364127,0.0185873605948,0.394927738246,0.47440887822,0.176354414963
0.320979084953,0.198553988329,0.0185873605948,0.114863985939,0.305045533159,0.203422456216
0.162119382382,0.367287309107,0.0185873605948,0.425785379079,0.144927476754,0.3599499566
0.143690970971,0.600322124645,0.0185873605948,0.166366293693,0.160875435008,0.607738354614
0.185355212214,0.103640399633,0.0185873605948,0.63983821063,0.203507060887,0.10691833655
0.154291992629,0.558921499486,0.0185873605948,0.632433106649,0.137901339971,0.549355875785
0.404009182721,0.761981821507,0.0185873605948,0.748689743298,0.385489726456,0.762621989547
0.317165401932,0.180269639914,0.0185873605948,0.0909330704227,0.301592532139,0.185491843471
0.246739411953,0.221869616244,0.0185873605948,0.424069738075,0.241893029663,0.210176870002
0.415725339338,0.332917534762,0.0185873605948,0.613708737149,0.41969555485,0.325998246946
0.103934605797,0.718473693655,0.0185873605948,0.566124916179,0.0944627911203,0.74419014281
0.129274292843,0.860334057291,0.0185873605948,0.318112669041,0.147292069288,0.855067289788
0.423365981411,0.790649400991,0.0185873605948,0.541923777092,0.423625099641,0.797634646721
0.0549369016479,0.386430028881,0.0185873605948,0.61223233779,0.0552652249787,0.332492334454
0.716610618236,0.687173394036,0.0185873605948,0.531293400727,0.706416685196,0.69065020839
0.200518869747,0.193000478438,0.0185873605948,0.575370848931,0.214621997322,0.183710347425
0.198716948093,0.794599576748,0.0185873605948,0.875776098741,0.182720841823,0.786692015061
0.57324861495,0.725690853447,0.0185873605948,0.298309188329,0.58999133651,0.727900166789
0.178003910843,0.941913975123,0.0185873605948,0.979110581098,0.159979806401,0.937630981702
0.530482568778,0.716716320137,0.0185873605948,0.994014515014,0.533969236115,0.71125639123
0.316426197938,0.881629207015,0.0185873605948,0.726591793319,0.306368239034,0.889620071792
0.394874240315,0.780821753471,0.0185873605948,0.463791153553,0.402830522751,0.787525700462
0.688818560907,0.72158868203,0.0185873605948,0.330756102752,0.70330069605,0.724252990781
0.239807680541,0.355099071086,0.0185873605948,0.39754063562,0.221931362779,0.351586167881
0.209376860017,0.939399810868,0.0185873605948,0.785271792212,0.199434109528,0.951634345226
