distance_t,angle_t,distance_act,angle_act,distance_t+1,angle_t+1
1.0937626043034716,2.365727065398283,0.05,-3.1391749498168786,1.0587386987345722,2.332565594895646
0.538759704215395,-1.5008439483252558,0.05,1.15852090663842,0.5835187979915034,-1.5405921289939686
0.177152618359365,0.011707512042361194,0.05,-2.371724913530643,0.2162085602444488,0.17139539216605051
0.9191555848096397,0.755175878744629,0.05,1.4752922980858472,0.882185582517401,0.7177899899407945
1.155691978816751,1.4852331519089652,0.05,-0.0015818486811902184,1.1525752470653747,1.5284748514544866
0.8880448944525532,0.36657043926210203,0.05,-1.014175373016547,0.8799703470292193,0.4223964653545469
0.29818855755418733,-1.5214945670989601,0.05,1.0462846184914203,0.3412614743666594,-1.601112786469382
0.6153547823333975,0.29193463017770044,0.05,0.5596895327265472,0.5672906704982768,0.26861404667809075
0.9338215309541942,-1.9989323441736482,0.05,0.9882324493238017,0.9832565935533195,-2.00675412552009
1.375594105266424,-1.167379707903331,0.05,-1.7291395793401434,1.3335441509120183,-1.1474061714526647
1.2243858122231122,-2.060022896734843,0.05,1.7944981549647434,1.2626318771672331,-2.034119665622671
1.3771698168853022,-1.5245647701346807,0.05,1.2818624117879418,1.4244825544739477,-1.536110462477248
1.328065552633866,-1.8566019225246577,0.05,-2.3251677967936777,1.2836533268133694,-1.8390103156937962
1.1945763609039028,-1.9223184543226057,0.05,0.8968306510121015,1.2421006161304384,-1.9350748168892047
1.410507308687424,1.5337894220614325,0.05,2.5573614546056485,1.3851496353104693,1.5029585520715136
1.071551057612399,1.61410573591141,0.05,1.674491381821048,1.0216466466174445,1.6111522175934054
0.1464549133747734,3.101276715337547,0.05,1.8920695083692158,0.13699648683106036,-2.833532184132856
0.24552095132960586,2.716738789115609,0.05,1.0989877365673242,0.25284966059562575,2.9155743971015777
0.7612192381437232,1.5435592639467743,0.05,0.15280278474216763,0.7538724485703034,1.608857848091982
0.8263201934148703,-0.8904672452403999,0.05,-2.2828284634867284,0.818925348184709,-0.8303448062342552
