ball_in_right_hand,ball_dist,box_size,ball_in_left_hand,box_ang,ball_ang,box_dist,ball_size,activation
0.0,0.553571429,0.9,0.0,0.243848960771,0.329239269581,0.707454997986,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.243848960771,0.5,0.707454997986,0.85,0.0
0.0,0.553571429,0.9,0.0,0.243848960771,0.243848960771,0.707454997986,0.85,1.0
0.0,0.381978821703,0.9,0.0,0.894253083056,0.44089982787,0.583736768721,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.894253083056,0.5,0.583736768721,0.85,0.0
0.0,0.542979176829,0.9,0.0,0.198916877628,0.850238093869,0.711922670021,0.85,1.0
0.0,0.618207086691,0.9,0.0,0.229156189593,0.365423398233,0.739747085565,0.15,1.0
0.0,0.327380952381,0.9,0.0,0.229156189593,0.5,0.739747085565,0.15,0.0
0.0,0.603940048759,0.9,0.0,0.825004018243,0.359475252423,0.450019923939,0.85,1.0
0.0,0.558086405742,0.9,0.0,0.634576601767,0.591167892162,0.393825219727,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.634576601767,0.5,0.393825219727,0.85,0.0
0.0,0.343441272772,0.9,0.0,0.262992811708,0.858956473339,0.283475953874,0.85,1.0
0.0,0.458824042826,0.9,0.0,0.433710511723,0.157460018443,0.583736768721,0.85,1.0
0.0,0.248460691439,0.9,0.0,0.733373641634,0.653733140791,0.317915527434,0.15,1.0
0.0,0.248460691439,0.9,0.0,0.733373641634,0.5,0.317915527434,0.15,0.0
0.0,0.719055228591,0.9,0.0,0.27858133631,0.726084820818,0.358406062623,0.85,0.0
0.0,0.553571429,0.9,0.0,0.27858133631,0.726084820818,0.358406062623,0.85,1.0
0.0,0.438223682793,0.9,0.0,0.105196398734,0.416105256495,0.46395155638,0.15,1.0
0.0,0.327380952381,0.9,0.0,0.105196398734,0.5,0.46395155638,0.15,0.0
0.0,0.342405891507,0.9,0.0,0.42735624116,0.313560260772,0.318725619243,0.15,1.0
0.0,0.327380952381,0.9,0.0,0.42735624116,0.5,0.318725619243,0.15,0.0
0.0,0.553571429,0.9,0.0,0.438576378469,0.712643151197,0.569887442678,0.15,1.0
0.0,0.553571429,0.9,0.0,0.186764454792,0.696761498467,0.59585786604,0.15,1.0
0.0,0.571531191061,0.9,0.0,0.909875371185,0.493902713582,0.550006354825,0.85,0.0
0.0,0.553571429,0.9,0.0,0.909875371185,0.493902713582,0.550006354825,0.85,0.0
0.0,0.475296948398,0.9,0.0,0.243002843601,0.45382169025,0.239333171988,0.15,1.0
0.0,0.327380952381,0.9,0.0,0.243002843601,0.5,0.239333171988,0.15,0.0
0.0,0.608264161624,0.9,0.0,0.261818529675,0.321775159419,0.596749393248,0.15,1.0
0.0,0.380172293959,0.9,0.0,0.313231869361,0.258066215466,0.707883570801,0.15,1.0
0.0,0.569836012342,0.9,0.0,0.167465704588,0.577006850076,0.617918683483,0.85,1.0
0.0,0.475356558706,0.9,0.0,0.608951384074,0.297930702024,0.293216537403,0.85,1.0
0.0,0.553571429,0.9,0.0,0.133948904634,0.756218560735,0.323995096808,0.85,1.0
0.0,0.546608502807,0.9,0.0,0.656837766104,0.836187174124,0.671723446148,0.85,1.0
0.0,0.377610715357,0.9,0.0,0.391672825746,0.777777777778,0.611375254154,0.15,1.0
0.0,0.553571429,0.9,0.0,0.734617744774,0.754705990473,0.779939276097,0.15,1.0
0.0,0.563921630234,0.9,0.0,0.750154959838,0.540158189171,0.851975288781,0.15,1.0
0.0,0.485697881292,0.9,0.0,0.905527473667,0.877558636743,0.48835778637,0.15,1.0
0.0,0.333685639757,0.9,0.0,0.625451461912,0.325618916697,0.395101668413,0.15,1.0
0.0,0.578397711184,0.9,0.0,0.84951955533,0.107076333689,0.486839270481,0.15,1.0
0.0,0.548044082196,0.9,0.0,0.578545405466,0.714965982451,0.637630884861,0.15,1.0
0.0,0.428183092122,0.9,0.0,0.204923138766,0.227662987633,0.483555624334,0.15,1.0
0.0,0.235156560638,0.9,0.0,0.282327088089,0.653348080898,0.602664764227,0.15,1.0
