ball_in_right_hand,ball_dist,box_size,ball_in_left_hand,box_ang,ball_ang,box_dist,ball_size,activation
0.0,0.200082330898,0.9,1.0,0.488312433051,0.229156189593,0.601583914578,0.15,1.0
0.0,0.651481140416,0.9,1.0,0.215078190938,0.231883142504,0.714498272211,0.15,1.0
1.0,0.274935255795,0.9,0.0,0.754234105961,0.666371474884,0.766797865347,0.15,1.0
0.0,0.342098665434,0.9,0.0,0.839139339711,0.645598953859,0.295445008537,0.85,0.0
0.0,0.387149800606,0.9,1.0,0.467345177745,0.245765894039,0.526559374426,0.15,0.0
0.0,0.617990794865,0.9,1.0,0.312224817266,0.358528939474,0.633334275165,0.15,0.0
0.0,0.553571429,0.9,1.0,0.312224817266,0.358528939474,0.633334275165,0.15,0.0
1.0,0.163925341048,0.9,0.0,0.561777653095,0.590252308572,0.60023056852,0.15,1.0
0.0,0.480372215728,0.9,1.0,0.285457329916,0.144614537011,0.590959407202,0.15,0.0
0.0,0.700673120305,0.9,0.0,0.285457329916,0.179836853071,0.590959407202,0.15,0.0
0.0,0.553571429,0.9,1.0,0.285457329916,0.179836853071,0.590959407202,0.15,0.0
1.0,0.327380952381,0.9,1.0,0.668665995687,0.5,0.684942571662,0.85,1.0
0.0,0.294203689469,0.9,1.0,0.291379227563,0.200595483674,0.769134586575,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.769629964853,0.5,0.794541059941,0.85,1.0
0.0,0.549370573268,0.9,0.0,0.816914763863,0.553749199207,0.490773736898,0.85,0.0
0.0,0.625571209311,0.9,0.0,0.430933333776,0.147702855884,0.433113923994,0.15,0.0
0.0,0.553571429,0.9,1.0,0.120124543202,0.264836752591,0.605408741364,0.15,0.0
0.0,0.18938851879,0.9,1.0,0.120124543202,0.264836752591,0.605408741364,0.15,0.0
1.0,0.604797148265,0.9,0.0,0.632028535974,0.72410183409,0.648070888739,0.15,1.0
1.0,0.553571429,0.9,0.0,0.746344968367,0.590595019367,0.73453294144,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.73780170038,0.5,0.664612213039,0.85,1.0
1.0,0.327380952381,0.9,1.0,0.450632879804,0.5,0.608264161624,0.85,1.0
1.0,0.327380952381,0.9,1.0,0.59881113763,0.5,0.636435925106,0.85,1.0
