ball_in_right_hand,ball_dist,box_size,ball_in_left_hand,box_ang,ball_ang,box_dist,ball_size,activation
0.0,0.553571429,0.9,0.0,0.744795952108,0.224073920755,0.468552181903,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.744795952108,0.5,0.468552181903,0.85,0.0
0.0,0.575688775065,0.9,0.0,0.744795952108,0.5,0.468552181903,0.85,0.0
0.0,0.553571429,0.9,0.0,0.744795952108,0.5,0.468552181903,0.85,1.0
0.0,0.469546250921,0.9,0.0,0.760948697569,0.675180512877,0.765837425436,0.15,1.0
0.0,0.327380952381,0.9,0.0,0.760948697569,0.5,0.765837425436,0.15,0.0
0.0,0.553571429,0.9,0.0,0.136169190307,0.239212872841,0.492427355085,0.15,1.0
0.0,0.327380952381,0.9,0.0,0.136169190307,0.5,0.492427355085,0.15,0.0
0.0,0.575688775065,0.9,0.0,0.136169190307,0.5,0.492427355085,0.15,0.0
0.0,0.553571429,0.9,0.0,0.136169190307,0.5,0.492427355085,0.15,1.0
0.0,0.414014599458,0.9,0.0,0.265607384191,0.681650965452,0.190533419618,0.15,1.0
0.0,0.327380952381,0.9,0.0,0.265607384191,0.5,0.190533419618,0.15,0.0
0.0,0.507085141284,0.9,0.0,0.384971698287,0.123467280395,0.421178093837,0.85,1.0
0.0,0.553571429,0.9,0.0,0.549603152534,0.731746573209,0.391921903143,0.85,1.0
0.0,0.25172408339,0.9,0.0,0.614986809731,0.238287421003,0.440001064735,0.15,1.0
0.0,0.575688775065,0.9,0.0,0.614986809731,0.5,0.440001064735,0.15,0.0
0.0,0.553571429,0.9,0.0,0.614986809731,0.5,0.440001064735,0.15,1.0
0.0,0.679658995571,0.9,0.0,0.305872127944,0.746050880377,0.725204824365,0.15,0.0
0.0,0.553571429,0.9,0.0,0.305872127944,0.746050880377,0.725204824365,0.15,1.0
0.0,0.413682162744,0.9,0.0,0.408748604675,0.25580451871,0.324194980741,0.15,1.0
0.0,0.320139684421,0.9,0.0,0.526697903918,0.147089764144,0.591308635989,0.15,1.0
0.0,0.454763139694,0.9,0.0,0.250331901106,0.82722982477,0.835191639398,0.15,1.0
0.0,0.609116171366,0.9,0.0,0.382138938268,0.854007393231,0.372267255674,0.15,1.0
0.0,0.553571429,0.9,0.0,0.78964170345,0.680365720311,0.508441754434,0.85,1.0
0.0,0.552939020019,0.9,0.0,0.243502387975,0.059231115943,0.580907837909,0.85,1.0
0.0,0.821673415989,0.9,0.0,0.639154697531,0.754023583574,0.564103177876,0.15,0.0
0.0,0.553571429,0.9,0.0,0.639154697531,0.754023583574,0.564103177876,0.15,1.0
0.0,0.196877488327,0.9,0.0,0.531777066816,0.236361790387,0.544342500902,0.85,1.0
0.0,0.525350885844,0.9,0.0,0.276484834462,0.0996591705595,0.707197747593,0.15,1.0
