ball_in_right_hand,ball_dist,box_size,ball_in_left_hand,box_ang,ball_ang,box_dist,ball_size,activation
1.0,0.327380952381,0.9,1.0,0.243848960771,0.5,0.707454997986,0.85,1.0
0.0,0.381978821703,0.9,0.0,0.894253083056,0.44089982787,0.583736768721,0.85,0.0
1.0,0.327380952381,0.9,1.0,0.894253083056,0.5,0.583736768721,0.85,1.0
0.0,0.542979176829,0.9,0.0,0.198916877628,0.850238093869,0.711922670021,0.85,0.0
1.0,0.327380952381,0.9,1.0,0.198916877628,0.5,0.711922670021,0.85,1.0
1.0,0.327380952381,0.9,1.0,0.229156189593,0.5,0.739747085565,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.825004018243,0.5,0.450019923939,0.85,1.0
1.0,0.327380952381,0.9,1.0,0.634576601767,0.5,0.393825219727,0.85,1.0
1.0,0.327380952381,0.9,1.0,0.262992811708,0.5,0.283475953874,0.85,1.0
1.0,0.327380952381,0.9,1.0,0.433710511723,0.5,0.583736768721,0.85,1.0
1.0,0.228695754023,0.9,1.0,0.373110831978,0.457520224502,0.491238362761,0.85,1.0
1.0,0.248460691439,0.9,1.0,0.733373641634,0.5,0.317915527434,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.27858133631,0.5,0.358406062623,0.85,1.0
0.0,0.438223682793,0.9,0.0,0.105196398734,0.416105256495,0.46395155638,0.15,0.0
1.0,0.327380952381,0.9,1.0,0.105196398734,0.5,0.46395155638,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.42735624116,0.5,0.318725619243,0.15,1.0
0.0,0.553571429,0.9,0.0,0.438576378469,0.712643151197,0.569887442678,0.15,0.0
1.0,0.327380952381,0.9,1.0,0.438576378469,0.5,0.569887442678,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.186764454792,0.5,0.59585786604,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.909875371185,0.5,0.550006354825,0.85,1.0
1.0,0.327380952381,0.9,1.0,0.243002843601,0.5,0.239333171988,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.261818529675,0.5,0.596749393248,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.313231869361,0.5,0.707883570801,0.15,1.0
0.0,0.569836012342,0.9,0.0,0.167465704588,0.577006850076,0.617918683483,0.85,0.0
1.0,0.327380952381,0.9,1.0,0.167465704588,0.5,0.617918683483,0.85,1.0
0.0,0.475356558706,0.9,0.0,0.608951384074,0.297930702024,0.293216537403,0.85,0.0
1.0,0.327380952381,0.9,1.0,0.608951384074,0.5,0.293216537403,0.85,1.0
1.0,0.327380952381,0.9,1.0,0.133948904634,0.5,0.323995096808,0.85,1.0
1.0,0.327380952381,0.9,1.0,0.656837766104,0.5,0.671723446148,0.85,1.0
1.0,0.327380952381,0.9,1.0,0.391672825746,0.5,0.611375254154,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.734617744774,0.5,0.779939276097,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.750154959838,0.5,0.851975288781,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.905527473667,0.5,0.48835778637,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.625451461912,0.5,0.395101668413,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.84951955533,0.5,0.486839270481,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.578545405466,0.5,0.637630884861,0.15,1.0
1.0,0.242433963112,0.9,1.0,0.650888609756,0.393571238278,0.600181307952,0.85,1.0
1.0,0.327380952381,0.9,1.0,0.204923138766,0.5,0.483555624334,0.15,1.0
1.0,0.235156560638,0.9,1.0,0.282327088089,0.5,0.602664764227,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.622747932801,0.5,0.475952333314,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.734781367346,0.5,0.818050745411,0.85,1.0
1.0,0.327380952381,0.9,1.0,0.699503805606,0.5,0.571223286396,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.670654168912,0.5,0.304283437778,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.595082870139,0.5,0.486020029576,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.671479140278,0.5,0.63446362507,0.85,1.0
1.0,0.327380952381,0.9,1.0,0.110258752126,0.5,0.39472251493,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.248567242595,0.5,0.729307632397,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.273915179182,0.5,0.719055228591,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.482761096508,0.5,0.613965800659,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.777777777778,0.5,0.402864528971,0.15,1.0
1.0,0.218772943421,0.9,1.0,0.332409372236,0.5,0.663616916696,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.715551864275,0.5,0.650445838628,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.175620853282,0.5,0.233351431324,0.15,1.0
1.0,0.327380952381,0.9,1.0,0.689046498264,0.5,0.745606146217,0.15,1.0
