1;0.025853;0.500126
2;0.024120;0.492159
3;0.022057;0.476525
4;0.018925;0.455105
5;0.015948;0.430390
6;0.014867;0.407803
7;0.015016;0.390189
8;0.014610;0.376663
9;0.014534;0.366386
10;0.014449;0.358394
11;0.014056;0.351319
12;0.013724;0.345227
13;0.013418;0.340321
14;0.012978;0.335629
15;0.012616;0.331141
16;0.012567;0.327163
17;0.011808;0.323337
18;0.011320;0.319710
19;0.011465;0.316337
20;0.011108;0.313099
21;0.010473;0.310095
22;0.009702;0.307378
23;0.009853;0.304747
24;0.010472;0.302256
25;0.009735;0.300044
26;0.009003;0.297697
27;0.009095;0.295587
28;0.009251;0.293568
29;0.009158;0.291533
30;0.009751;0.289666
31;0.009207;0.287864
32;0.009074;0.286224
33;0.008365;0.284572
34;0.008741;0.283055
35;0.008359;0.281528
36;0.007933;0.280047
37;0.008647;0.278604
38;0.008034;0.277222
39;0.008553;0.275823
40;0.007813;0.274478
41;0.008057;0.273193
42;0.007968;0.272013
43;0.007941;0.270953
44;0.007499;0.269759
45;0.007334;0.268667
46;0.007377;0.267493
47;0.007569;0.266366
48;0.007539;0.265342
