ball_in_right_hand,ball_dist,box_size,ball_in_left_hand,box_ang,ball_ang,box_dist,ball_size,activation
0.0,0.325312669187,0.9,0.0,0.608508065788,-0.481720993521,0.556278790652,0.85,1.0
0.0,0.325312669187,0.9,0.0,0.608508065788,0.0,0.556278790652,0.85,-1.0
0.0,0.547645620219,0.9,0.0,-0.455183921554,-0.285573096477,0.446428571429,0.85,1.0
0.0,0.327380952381,0.9,0.0,-0.455183921554,0.0,0.446428571429,0.85,-1.0
0.0,0.583862794794,0.9,0.0,-0.368149044018,-0.551319945685,0.443538983003,0.15,-1.0
0.0,0.553571429,0.9,0.0,-0.246705018789,0.516883145697,0.577660708971,0.85,1.0
0.0,0.578397711184,0.9,0.0,0.0820404717318,-0.32526377849,0.498194482393,0.85,1.0
0.0,0.692508827673,0.9,0.0,0.774954578061,-0.381378844533,0.57045292318,0.85,-1.0
0.0,0.553571429,0.9,0.0,0.774954578061,-0.381378844533,0.57045292318,0.85,1.0
0.0,0.826800510838,0.9,0.0,0.161175891652,-0.498836378626,0.302564192071,0.85,-1.0
0.0,0.553571429,0.9,0.0,0.161175891652,-0.498836378626,0.302564192071,0.85,1.0
0.0,0.553571429,0.9,0.0,-0.506285023476,0.433175908065,0.606654793054,0.85,1.0
0.0,0.566097026951,0.9,0.0,0.695184351531,-0.744652590381,0.48187759353,0.85,1.0
0.0,0.553571429,0.9,0.0,-0.682411829196,0.40623756695,0.612417417556,0.85,1.0
0.0,0.342098665434,0.9,0.0,0.678278679421,0.291197907718,0.295445008537,0.85,1.0
0.0,0.617990794865,0.9,0.0,-0.375550365467,0.384228027121,0.633334275165,0.15,-1.0
0.0,0.53790218869,0.9,0.0,0.342698032112,-0.221511692459,0.519967576,0.85,1.0
0.0,0.39299555161,0.9,0.0,-0.126558009269,0.672374348247,0.449552773052,0.85,1.0
0.0,0.523423605504,0.9,0.0,-0.148905055025,-0.821266667999,0.593101964592,0.85,1.0
0.0,0.553571429,0.9,0.0,0.69319740366,-0.196096959678,0.468672764667,0.85,1.0
0.0,0.568162431127,0.9,0.0,0.260660494795,0.807812699746,0.525405866306,0.85,1.0
0.0,0.359813937169,0.9,0.0,0.663206746991,0.430559609193,0.575036754724,0.85,1.0
0.0,0.836675682687,0.9,0.0,0.337331991375,0.486914231317,0.684942571662,0.85,-1.0
0.0,0.553571429,0.9,0.0,0.337331991375,0.486914231317,0.684942571662,0.85,1.0
0.0,0.69355594142,0.9,0.0,0.165339478441,-0.53723438672,0.523423605504,0.85,-1.0
0.0,0.553571429,0.9,0.0,0.165339478441,-0.53723438672,0.523423605504,0.85,1.0
0.0,0.687604324653,0.9,0.0,0.442751222048,0.318626113386,0.49057035173,0.85,-1.0
0.0,0.553571429,0.9,0.0,0.442751222048,0.318626113386,0.49057035173,0.85,1.0
0.0,0.564440209845,0.9,0.0,-0.0543050043827,0.245126103325,0.501828800495,0.85,1.0
0.0,0.45575023559,0.9,0.0,0.539259929705,-0.393575269716,0.794541059941,0.85,1.0
0.0,0.509541846783,0.9,0.0,-0.752412295073,-0.650568539778,0.555071021136,0.85,1.0
0.0,0.626783576556,0.9,0.0,0.233019132817,-0.302711638126,0.616956523268,0.15,1.0
0.0,0.512157406741,0.9,0.0,-0.774793314601,-0.259243444869,0.557143905096,0.85,1.0
0.0,0.564440209845,0.9,0.0,-0.426523050074,-0.700310024879,0.321790391935,0.85,1.0
0.0,0.516632110707,0.9,0.0,0.53830640707,0.569607123549,0.571428571429,0.85,1.0
0.0,0.549370573268,0.9,0.0,0.633829527727,0.107498398414,0.490773736898,0.85,1.0
0.0,0.387044798548,0.9,0.0,0.609860559938,-0.0166405837062,0.429734789125,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.609860559938,0.0,0.429734789125,0.85,-1.0
0.0,0.576973832977,0.9,0.0,-0.725698731304,-0.602642899189,0.340328128133,0.85,1.0
0.0,0.525158417274,0.9,0.0,-0.560302835304,0.718754134655,0.50810287626,0.85,1.0
0.0,0.578575491618,0.9,0.0,-0.40623756695,0.452769749007,0.24253196544,0.85,1.0
0.0,0.588384781191,0.9,0.0,0.475603400761,-0.381247885147,0.664612213039,0.85,1.0
0.0,0.400721702279,0.9,0.0,0.179014404525,-0.364206476833,0.594145990512,0.15,-1.0
0.0,0.561218643682,0.9,0.0,-0.0987342403926,-0.427943775969,0.608264161624,0.85,1.0
0.0,0.355391123238,0.9,0.0,-0.72884251195,0.292228870182,0.366865038856,0.85,1.0
0.0,0.390498441882,0.9,0.0,-0.269153203535,-0.649316584797,0.618207086691,0.85,1.0
0.0,0.609821367808,0.9,0.0,-0.116818792692,-0.72884251195,0.4240561783,0.85,1.0
0.0,0.6118359282,0.9,0.0,0.19762227526,0.49437717358,0.636435925106,0.85,1.0
0.0,0.693839302604,0.9,0.0,0.453194179115,-0.362723553843,0.727384301112,0.15,-1.0
0.0,0.553571429,0.9,0.0,0.453194179115,-0.362723553843,0.727384301112,0.15,-1.0
0.0,0.375035856415,0.9,0.0,-0.195202110249,-0.270735651237,0.580021449327,0.85,1.0
0.0,0.466740461863,0.9,0.0,-0.507182112789,-0.799221006117,0.804876189544,0.85,1.0
0.0,0.400994296671,0.9,0.0,0.362974249348,-0.0648617623613,0.741828016228,0.85,1.0
0.0,0.384694049801,0.9,0.0,-0.739894039236,-0.674317627157,0.534360071432,0.85,1.0
0.0,0.44076107236,0.9,0.0,0.348864563145,-0.678494698746,0.421571462127,0.85,1.0
0.0,0.411349271665,0.9,0.0,0.440823350625,0.566782474681,0.350096678458,0.85,1.0
0.0,0.41877890467,0.9,0.0,-0.655927189557,-0.769142311012,0.386904761905,0.85,1.0
0.0,0.501743195823,0.9,0.0,-0.0425603315045,0.178221913321,0.375895631095,0.85,1.0
