ball_in_right_hand,ball_dist,box_size,ball_in_left_hand,box_ang,ball_ang,box_dist,ball_size,activation
0.0,0.553571429,0.9,0.0,0.489591904215,-0.55185215849,0.468552181903,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.489591904215,0.0,0.468552181903,0.85,-1.0
0.0,0.575688775065,0.9,0.0,0.489591904215,0.0,0.468552181903,0.85,-1.0
0.0,0.553571429,0.9,0.0,0.489591904215,0.0,0.468552181903,0.85,1.0
0.0,0.469546250921,0.9,0.0,0.521897395137,0.350361025754,0.765837425436,0.15,1.0
0.0,0.327380952381,0.9,0.0,0.521897395137,0.0,0.765837425436,0.15,-1.0
0.0,0.553571429,0.9,0.0,-0.727661619386,-0.521574254318,0.492427355085,0.15,1.0
0.0,0.327380952381,0.9,0.0,-0.727661619386,0.0,0.492427355085,0.15,-1.0
0.0,0.575688775065,0.9,0.0,-0.727661619386,0.0,0.492427355085,0.15,-1.0
0.0,0.553571429,0.9,0.0,-0.727661619386,0.0,0.492427355085,0.15,1.0
0.0,0.414014599458,0.9,0.0,-0.468785231618,0.363301930904,0.190533419618,0.15,1.0
0.0,0.327380952381,0.9,0.0,-0.468785231618,0.0,0.190533419618,0.15,-1.0
0.0,0.507085141284,0.9,0.0,-0.230056603425,-0.753065439211,0.421178093837,0.85,1.0
0.0,0.553571429,0.9,0.0,0.0992063050683,0.463493146417,0.391921903143,0.85,1.0
0.0,0.25172408339,0.9,0.0,0.229973619462,-0.523425157994,0.440001064735,0.15,1.0
0.0,0.575688775065,0.9,0.0,0.229973619462,0.0,0.440001064735,0.15,-1.0
0.0,0.553571429,0.9,0.0,0.229973619462,0.0,0.440001064735,0.15,1.0
0.0,0.679658995571,0.9,0.0,-0.388255744112,0.492101760753,0.725204824365,0.15,-1.0
0.0,0.553571429,0.9,0.0,-0.388255744112,0.492101760753,0.725204824365,0.15,1.0
0.0,0.413682162744,0.9,0.0,-0.18250279065,-0.48839096258,0.324194980741,0.15,1.0
0.0,0.320139684421,0.9,0.0,0.0533958078363,-0.705820471711,0.591308635989,0.15,1.0
0.0,0.454763139694,0.9,0.0,-0.499336197788,0.654459649541,0.835191639398,0.15,1.0
0.0,0.609116171366,0.9,0.0,-0.235722123463,0.708014786462,0.372267255674,0.15,1.0
0.0,0.553571429,0.9,0.0,0.5792834069,0.360731440623,0.508441754434,0.85,1.0
0.0,0.552939020019,0.9,0.0,-0.512995224051,-0.881537768114,0.580907837909,0.85,1.0
0.0,0.821673415989,0.9,0.0,0.278309395062,0.508047167149,0.564103177876,0.15,-1.0
0.0,0.553571429,0.9,0.0,0.278309395062,0.508047167149,0.564103177876,0.15,1.0
0.0,0.196877488327,0.9,0.0,0.0635541336313,-0.527276419227,0.544342500902,0.85,1.0
0.0,0.525350885844,0.9,0.0,-0.447030331076,-0.800681658881,0.707197747593,0.15,1.0
0.0,0.553571429,0.9,0.0,0.573688897708,0.0175341425481,0.537767344006,0.15,1.0
0.0,0.327380952381,0.9,0.0,0.573688897708,0.0,0.537767344006,0.15,-1.0
0.0,0.575688775065,0.9,0.0,0.573688897708,0.0,0.537767344006,0.15,-1.0
0.0,0.553571429,0.9,0.0,0.573688897708,0.0,0.537767344006,0.15,1.0
0.0,0.553571429,0.9,0.0,0.613677188202,0.0478830185537,0.598899346825,0.15,1.0
0.0,0.496844061655,0.9,0.0,-0.661526191113,0.288197666192,0.332156991863,0.15,1.0
0.0,0.577380952381,0.9,0.0,-0.867626200439,0.279257591951,0.551223250489,0.15,1.0
0.0,0.457381394937,0.9,0.0,-0.0470873436332,0.199866743914,0.238888009009,0.85,1.0
0.0,0.595238095238,0.9,0.0,-0.823855496172,0.455183921554,0.528887571645,0.85,1.0
0.0,0.544689567009,0.9,0.0,0.619009350358,0.364860291757,0.679658995571,0.15,1.0
0.0,0.459528708582,0.9,0.0,-0.441839178508,-0.658838100297,0.512017060986,0.15,1.0
0.0,0.553571429,0.9,0.0,-0.441839178508,0.0,0.512017060986,0.15,1.0
0.0,0.516827160051,0.9,0.0,0.633016476013,-0.471076871449,0.689709896417,0.15,1.0
0.0,0.447680318816,0.9,0.0,-0.41592675958,0.44478238747,0.245799831446,0.15,1.0
0.0,0.562753383966,0.9,0.0,0.249427347757,-0.805245178163,0.673781817048,0.15,1.0
0.0,0.479780838478,0.9,0.0,0.116818792692,-0.0774975122173,0.170607739538,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.116818792692,0.0,0.170607739538,0.85,-1.0
0.0,0.419503073156,0.9,0.0,-0.305275486255,-0.247372965052,0.378999872518,0.15,1.0
0.0,0.323234714006,0.9,0.0,-0.37992637162,-0.753336942001,0.497534007742,0.85,1.0
0.0,0.602762943031,0.9,0.0,0.301227604002,0.609227863056,0.514957797712,0.85,1.0
0.0,0.397713673582,0.9,0.0,0.448854289136,0.302451533228,0.41311654373,0.85,1.0
0.0,0.631637064645,0.9,0.0,-0.217190426694,-0.325455253156,0.39299555161,0.85,1.0
0.0,0.496153341795,0.9,0.0,0.576727533278,-0.349392046494,0.584165165218,0.15,1.0
0.0,0.425261737603,0.9,0.0,0.779385023611,0.163906136325,0.381412769901,0.85,1.0
0.0,0.327380952381,0.9,0.0,0.779385023611,0.0,0.381412769901,0.85,-1.0
0.0,0.512157406741,0.9,0.0,0.465007669118,-0.195940476685,0.738177906066,0.15,1.0
0.0,0.421440371174,0.9,0.0,-0.0285644752818,0.141156558832,0.470718899572,0.15,1.0
0.0,0.575688775065,0.9,0.0,-0.0285644752818,0.0,0.470718899572,0.15,-1.0
0.0,0.553571429,0.9,0.0,-0.0285644752818,0.0,0.470718899572,0.15,1.0
0.0,0.414745231463,0.9,0.0,0.310220051614,0.0869848040107,0.623880109589,0.15,1.0
0.0,0.608921514197,0.9,0.0,-0.0925414523423,-0.741738164339,0.33723256897,0.15,1.0
0.0,0.553571429,0.9,0.0,0.278605050344,0.285672367447,0.377289588486,0.85,1.0
0.0,0.490773736898,0.9,0.0,0.640744792213,-0.633829527727,0.546581888804,0.85,1.0
0.0,0.331489035004,0.9,0.0,0.204781957493,0.189154445369,0.172861900839,0.15,1.0
0.0,0.327380952381,0.9,0.0,0.204781957493,0.0,0.172861900839,0.15,-1.0
0.0,0.515628052943,0.9,0.0,-0.0398890111157,0.860438596173,0.620222758832,0.15,1.0
