distance_t,angle_t,distance_act,angle_act,distance_t+1,angle_t+1
0.4586014930801138,2.7372429010462143,0.05,0.13476182612509655,0.18667889112817776,0.887569273348402
0.2483624086159749,-2.1892700413703547,0.05,2.7550924066029125,0.08989372562925095,-0.6323717980859623
0.7317377875266216,2.889486308486694,0.05,0.07386496483811024,0.2896911907760337,0.9262927532655421
0.1850776183274114,2.0724369196211496,0.05,1.5991181288335539,0.052940640267882866,0.7108412657818131
0.7343406136938804,-0.5636204600823397,0.05,-1.7339159047126143,0.266292907789216,-0.15893189794667725
1.7477493224175098,1.8033357265231544,0.05,-2.445237730412894,0.6582461935024676,0.5659799944364264
0.041504548612801194,-1.6507356390709478,0.05,2.781728239322767,0.02724004283750863,-0.2977792725292254
0.2797225022424247,-1.2373094893854264,0.05,0.9175522312486594,0.11528308107582072,-0.43679211211507957
1.2441772236833992,1.5397737154346627,0.05,-3.0422160589844816,0.4653014480341515,0.47751435100322837
0.6214800734689144,-2.042428333433379,0.05,1.4123206007681484,0.24878277252799497,-0.6427981443523731
0.5823497238943312,1.504395675154669,0.05,-1.8148057029868874,0.2348048143695481,0.4744120319739861
0.6074680641241392,1.0102911526011467,0.05,-2.2259891487592727,0.2443349771177314,0.3192962172668456
1.6627312217280814,1.7221550059486974,0.05,2.06479888455439,0.6006412902857111,0.5448693912902265
0.9033690030877715,-1.7328990740488899,0.05,1.6899502591237694,0.353719549319965,-0.5469560423578264
0.7829608243633625,2.325151159671339,0.05,-0.06251379534488131,0.3048793969279319,0.7534061239452213
0.2009047527325268,-1.5339470745968915,0.05,-2.2339217417304695,0.06164320825965929,-0.4260445182925287
0.6849139963258689,1.3990696968917367,0.05,-1.154789910004889,0.2702798350887422,0.45747837261391483
0.9382909968692291,1.0812209513294075,0.05,-0.021524037247697244,0.34082533273124666,0.35966186768602343
0.43941030477350285,-2.453969925148537,0.05,-0.7240106816909985,0.167305123747103,-0.8161100809925614
0.7334573873674963,-0.4992675875373696,0.05,-2.55203191484568,0.28175820639616667,-0.14030462397693141
0.7895396322037866,1.2888415633017438,0.05,-1.604099669702823,0.31155844836750796,0.41492459887583355
0.46093603009507583,0.6889531558630266,0.05,1.582447115260694,0.1603586137401433,0.19050980361822414
1.1886551761570971,-1.7826294632561595,0.05,2.3166336613653944,0.45283014914646263,-0.5567407514144465
1.6513456105780164,1.1032495776691433,0.05,1.998069030366969,0.6024282903446757,0.34351306380043517
0.8902505271808232,-1.4971057334539126,0.05,2.809540888771846,0.33871542232429985,-0.46048736153934816
1.5751529754055982,-1.7254767447732626,0.05,-0.03870932275519813,0.5879994171029805,-0.5592325145015298
0.7743342497952937,2.696993763517312,0.05,-1.8260826850566039,0.29192578419275256,0.8385616036208071
1.4229894337692899,1.7339321698589412,0.05,1.2921724433194397,0.5122510101006716,0.5568659664633442
1.0436905918226602,0.4777885684613979,0.05,2.7175310856394512,0.39978220083100074,0.14047247285862471
1.2292066000920006,1.0422771561912343,0.05,2.6681666487238913,0.4583535379067757,0.31887493656604093
1.2039250075603658,-1.5687399632858798,0.05,1.27200417320622,0.46534088034891347,-0.5031132011641305
1.368978603453933,1.6761527591071395,0.05,3.0679207738300764,0.5059347809425491,0.5220261179967741
0.8050975089810166,-0.15422830945512442,0.05,-1.7077428880746772,0.2995486161158491,-0.0293311331465865
1.4356669037856589,-1.1991688766257225,0.05,-2.7444374186267333,0.5335543759734852,-0.37061976178496014
1.0353720964718538,-1.9105207069461836,0.05,-2.866675932277997,0.37448601837646683,-0.5952265358377158
1.1710404285054967,1.9554536834359588,0.05,1.050217292402994,0.42410540454097695,0.6334155827262633
0.37528292444315947,1.6840376727478399,0.05,0.05203725353906195,0.14186563539076275,0.577792569031974
0.5928442570645976,2.7904881652804825,0.05,1.968386715181833,0.20818189004901452,0.9090747469362894
0.6627912127725377,-2.3638250906682403,0.05,2.953788103606537,0.23631047133962943,-0.7318245951207067
2.150336281145592,2.0732143015757662,0.05,0.748526448949226,0.7950574530268018,0.6671426457544918
0.3560936765235395,1.1235761802648163,0.05,1.4782173278886135,0.11512721767884278,0.339790206509961
1.3753339903330968,1.6386528831140055,0.05,-3.0022579575607824,0.512939201843583,0.5100917747931495
1.6730009758215718,1.3991597050261442,0.05,-2.634424603374656,0.6337689062686481,0.43809970471542764
0.9069349834493168,-1.5815308626930769,0.05,0.22770332495782175,0.34201784079168884,-0.5202342364575222
0.3369800847458262,1.5683806327271963,0.05,2.157016504643123,0.1102962027742689,0.4694037831111922
2.1290946118940104,-1.5439123483246544,0.05,1.8066657126365953,0.8096771042681167,-0.4899265342508605
0.33320707799187393,-2.0145712291623328,0.05,1.5816021114914531,0.14080525587278148,-0.622797514169651
1.7295202866253212,1.3192281611250556,0.05,-2.958398019687262,0.6509915706067536,0.4116794423910309
0.2506308146508423,2.86831344776003,0.05,-2.2851589086570825,0.08687748210985184,0.8510376679627187
1.631499462666669,1.8607646164635965,0.05,-2.671721888251216,0.6101054160584031,0.5827572806016077
1.4681393137125527,-1.816636468100071,0.05,1.180706723921999,0.5641773373192944,-0.5797608597060243
0.7279349941659599,0.8232366656661857,0.05,-1.4094606015174758,0.2824127901661058,0.27857767215412854
0.7217932825623293,1.61098499358579,0.05,-1.5995987282555149,0.28687064439872323,0.5113706729723594
